budget,revenue,runtime,vote_average,vote_count,release_date,popularity,id
11000000,161789,109,6.7,93,5/18/2015,12.293202,157827
0,0,77,6.8,34,4/30/2015,1.80368,271983
0,0,100,6.3,9,9/1/1963,0.534559,70449
0,0,86,6.1,21,11/20/1963,2.125139,36324
0,0,100,0,0,6/6/2013,0.011525,293189
0,0,82,6.5,70,1/1/1966,4.271086,19548
0,0,86,1,1,6/17/2007,0.317873,134881
0,0,102,0,0,1/1/1999,0.010305,61208
8900000,4100000,93,5.6,322,11/13/2015,8.476315,336004
0,0,83,3.4,27,11/13/2015,2.418307,368256
0,0,113,5.2,21,8/11/2015,1.311874,246133
0,0,110,3.8,17,9/12/2014,2.564738,211166
0,0,120,4.3,4,10/9/2015,0.355751,343426
0,0,89,6.7,9,9/16/2010,1.168623,51285
0,0,101,7.5,10,5/8/1996,1.525021,75142
0,0,93,6.7,5,9/5/2014,0.194929,291006
0,0,104,6.4,5,6/8/2014,0.534794,276536
0,0,103,5.7,72,10/30/2013,3.424798,200823
0,0,0,6.3,17,4/10/2015,1.390382,327383
0,0,105,5.8,34,9/12/2014,5.675752,287426
0,0,92,4.6,6,9/17/2004,0.559559,23857
0,0,91,4.2,193,10/29/2015,6.133899,332502
0,0,119,7.1,40,5/22/2014,4.502793,266058
0,0,92,4.3,3,1/1/2004,0.482733,40635
0,0,126,5.7,7,3/10/2011,1.933294,73132
0,0,36,6.8,4,2/5/1995,0.149035,122368
0,0,112,5.8,6,3/20/2015,1.15327,329206
0,0,112,5,1,4/1/1992,0.226086,250029
0,0,116,7,2,5/25/1978,0.668134,198511
0,0,92,5.4,6,10/19/1977,0.698575,59959
0,0,97,6.7,52,3/16/1978,3.267557,11530
0,0,89,5.2,3,2/21/2013,0.269543,207402
0,0,102,5.7,3,3/5/1973,0.000308,49907
0,0,0,0,0,1/1/1976,0.003794,67177
0,0,120,8,1,4/24/1979,0.0779,107812
0,0,0,5.8,4,6/3/1985,0.620642,198474
0,0,0,0,0,4/7/1995,0.002368,183964
0,0,110,0,0,1/25/1999,0.451399,24195
0,0,106,5.2,3,10/21/1960,0.15675,71995
0,0,0,0,0,4/1/1954,0.001382,274131
0,0,85,4.5,2,3/3/1955,0.149058,62034
0,0,103,0,0,10/28/1956,0.374169,220565
0,0,,7.2,3,2/21/1957,0.399234,217648
0,0,102,5.8,2,1/1/2006,0.639412,63074
0,0,92,6.6,82,4/30/1980,3.736959,60175
0,0,100,6.4,24,12/3/1980,1.603415,24260
0,0,0,6.4,29,10/28/1981,0.27202,53179
0,0,100,7,31,12/20/1983,1.223298,58833
0,0,102,6,30,3/23/1983,1.505466,52557
0,0,95,6.1,6,6/7/2014,0.800358,271388
0,0,88,0,0,1/9/1976,0.0315,266563
0,0,105,5.3,4,2/27/1953,0.415635,93863
0,0,207,8,2,12/26/1972,0.067808,33126
0,0,129,7.5,2,9/3/1981,0.267863,130719
0,0,104,5,16,9/9/2004,3.497789,39850
300000,0,99,4.8,5,11/16/2011,0.524527,79212
0,0,0,5.7,9,1/9/2015,1.095345,332534
0,0,95,5.8,11,1/1/2007,1.959976,27721
0,0,107,7.8,6,3/29/2013,0.512986,193544
0,0,85,0,0,11/5/2014,0.081008,297308
0,0,93,6.3,3,6/1/2010,0.118601,117340
0,0,111,6.9,23,5/21/2015,2.750275,277153
0,0,90,5,71,6/16/2004,3.528875,33624
17000000,42426912,107,5.4,169,11/12/2015,5.660649,333348
23400000,67000000,174,5.6,39,11/11/2015,2.864948,362136
0,0,60,7,8,11/23/2008,1.421005,15768
0,0,75,6.5,6,9/27/1950,1.057905,73492
0,0,107,7.5,4,4/2/1968,0.193278,84844
0,0,93,6.8,12,1/24/2015,0.990819,318972
0,0,93,8,2,8/1/1997,0.020369,232739
0,0,96,5.4,5,2/1/2004,0.205774,92326
0,0,80,0,0,6/1/2014,0.079878,297466
0,0,101,6.8,19,3/6/2015,1.275006,330007
0,0,63,2.5,2,12/17/1916,0.072373,134155
4500000,0,96,6.1,6,10/7/2011,0.242023,84106
0,0,85,6.2,15,11/9/2001,1.44664,70815
0,0,85,6.4,5,12/27/2002,0.346531,65830
0,0,169,7.4,9,12/25/1993,0.927886,84368
0,0,160,6.4,8,4/14/1993,1.140929,237672
0,0,145,6.1,4,4/30/1981,1.00E-06,60392
0,0,100,7.2,10,5/15/1996,0.978978,75143
0,0,96,5.8,2,9/25/2013,0.172239,257200
0,0,93,6.5,7,9/11/2013,1.880634,214099
0,0,74,5,1,5/13/1950,0.110471,66175
0,0,81,5,1,8/18/1951,0.092891,69592
0,0,99,5.5,2,6/20/1973,0.874587,85648
0,0,124,6.5,1,6/26/1959,0.228273,131898
0,0,81,5.6,4,8/11/1953,0.982844,101030
0,0,71,5.1,4,12/1/1949,0.462497,85346
0,0,79,3.8,4,4/1/1950,0.562246,36516
0,0,81,3.8,3,6/20/1952,0.941927,244636
0,0,105,6,1,8/14/1965,0.604021,111975
0,0,92,6.8,5,9/11/1990,0.052573,145147
0,0,100,6.5,2,10/10/2013,0.167894,259838
0,0,85,7.3,3,3/9/2014,0.318884,253339
0,0,90,6.8,6,6/17/2012,0.325506,184080
0,0,90,7.2,5,3/14/2014,0.638842,257116
0,0,86,4.5,2,7/17/2015,0.09425,319964
0,0,48,5.5,2,5/23/2007,0.075144,280674
0,0,0,6,1,12/11/2012,0.203213,145203
0,0,80,5.1,7,5/5/2013,0.258788,189755
0,0,69,6,1,2/23/2013,0.338061,347264
0,0,0,6.8,6,9/5/1983,0.034712,137587
0,0,240,5.7,11,5/30/2015,0.882126,337751
0,0,840,8.3,6,9/15/2014,0.824032,293603
0,0,95,8,3,11/19/2014,0.31926,261810
0,0,88,6.1,28,4/15/2015,2.527577,329724
0,0,320,6.5,7,10/1/1989,1.225507,4228
0,0,,7,4,4/26/1989,0.000844,59349
0,0,0,6.7,5,2/12/1992,0.005489,76793
0,0,0,6.8,13,6/19/1991,1.047295,50213
0,0,92,6.3,7,12/10/1962,0.36273,71767
0,0,99,7,1,10/10/2012,0.062588,301270
0,0,103,7.4,225,6/28/2006,6.414934,19100
0,0,107,8,20,8/1/1987,2.118466,31743
0,0,95,7,1,1/1/1997,0.072521,118758
0,0,130,6.1,8,6/3/1975,0.926499,156627
0,0,98,5.8,6,11/5/1990,0.284147,92562
0,0,105,5.6,12,1/11/2015,0.776885,285848
0,0,9,6.5,4,1/1/1974,0.020248,273126
0,0,8,5.9,7,7/13/1976,0.249778,79853
0,0,205,7,2,12/31/1982,0.143167,207720
0,0,89,7.7,3,4/14/1968,0.122209,164041
0,0,95,7.6,9,6/6/1967,1.151644,20879
0,0,93,7,16,1/1/1961,2.499512,20975
0,0,81,6.8,31,11/12/1974,1.599224,10939
0,0,98,5.2,3,12/3/1962,1.010353,63291
0,0,87,5,2,11/14/1952,0.363916,65656
0,0,88,6,2,6/6/1985,0.004425,65110
1600000,0,117,5.3,8,2/12/2004,0.62583,42952
0,0,150,1,1,6/6/1993,0.036093,64046
0,0,300,5,2,6/6/1992,0.716771,64044
0,0,30,8.7,6,1/31/1981,0.320034,84774
0,0,145,6,4,6/6/1980,0.00195,65099
0,0,83,6.7,3,7/14/1980,1.50219,140966
0,0,100,5,6,4/19/1997,0.550036,44617
0,0,105,0,0,1/9/1954,0.003157,80746
0,0,0,0,0,10/21/1945,0.002444,364684
0,0,97,0,0,1/1/1994,0.031968,37015
0,0,,1,1,12/31/1961,0.074215,207696
0,0,140,5.7,3,6/6/1991,0.156648,63537
0,0,135,6.9,6,8/27/1977,0.22516,72888
0,0,96,5.4,9,9/7/1962,1.568433,63304
0,0,107,2,1,6/6/1992,0.035138,63538
0,0,152,7.2,8,6/9/1982,0.876368,59475
0,0,82,6,3,6/6/1968,0.590717,65591
0,0,78,5.8,4,12/9/1962,1.645067,20977
0,0,134,5.7,3,6/6/1971,0.352603,65594
0,0,154,6.2,10,1/1/1982,0.00022,41977
0,0,90,5.7,13,1/1/1973,1.349284,59803
0,0,138,3,1,4/19/1987,0.051647,238307
0,0,585,8.2,15,11/12/2012,1.37316,189215
0,0,88,6,1,7/28/1980,0.148508,254311
0,0,87,5,1,12/1/1980,0.031359,254309
0,0,132,3,1,3/12/1983,0.623522,202239
4520000,0,100,6,7,4/10/2013,1.55164,193154
3000000,5279982,99,6.3,12,1/1/2014,1.14731,253192
0,0,95,4.9,124,2/19/2013,5.081131,169020
0,0,70,4.5,3,1/1/1978,0.555475,210365
0,0,100,6.8,16,10/7/1998,2.023147,19493
0,0,140,0,0,12/6/1989,0.423116,70874
0,0,96,5.8,11,12/16/1968,0.86112,50197
0,0,35,7,1,5/1/1918,0.208569,174905
0,0,102,4.2,31,2/13/2013,2.202562,167364
0,0,90,4.5,4,2/15/1996,0.474328,119694
0,17808683,95,5.8,16,12/29/2011,1.565713,83456
0,0,56,4.7,3,2/17/1987,0.863611,132542
0,0,151,7.7,6,6/25/1983,0.360604,127608
0,0,114,3.5,2,3/23/1998,0.639829,82857
0,0,840,7.4,10,1/1/1973,0.977018,38430
0,0,126,2,1,6/6/1967,0.156708,203720
0,0,95,7.3,4,10/29/1972,0.002538,199655
0,0,100,8.5,2,11/11/1941,0.348717,68271
0,0,190,6,9,2/5/2001,0.877629,130492
0,0,0,7,5,5/18/1986,0.018017,270393
0,0,130,6.4,10,1/27/1982,0.433724,40055
0,0,30,6.1,12,7/4/2007,1.528257,21534
0,0,102,5.8,6,6/6/2000,0.546136,71662
0,0,105,5,3,2/14/2008,0.402849,65545
0,0,0,7,1,12/26/1995,0.038051,92737
7000000,0,90,6.8,4,12/14/1998,1.092346,62040
0,0,85,5.6,7,5/12/1982,1.023183,59455
0,0,89,0,0,1/1/1997,1.187218,263873
0,0,47,0,0,2/1/1997,0.00122,80386
0,0,72,4,2,1/1/1976,0.573899,77720
0,0,101,4.5,4,2/1/1993,0.724248,83614
0,0,77,5.4,5,6/19/1966,0.846384,74852
0,0,63,7.3,10,1/1/1980,0.572904,126846
0,0,67,7.7,13,2/1/1979,0.711782,72093
0,0,67,7.9,17,1/1/1979,0.953298,72095
0,0,90,7.1,9,4/1/1993,0.357286,60199
0,0,104,0,0,3/18/2006,0.003562,116544
0,0,0,5.4,5,10/18/1987,0.985424,227998
750000,0,80,5.2,6,10/5/2015,1.112812,363890
0,0,94,4.3,23,1/1/2008,1.505798,16915
0,0,90,4.6,8,4/15/2014,0.985039,252189
1500000,0,83,4.4,8,1/1/2007,1.284305,30579
0,0,90,4.9,18,6/5/1981,0.686963,40469
0,0,89,3.9,53,2/27/2009,3.167031,19543
18000,0,70,4.9,6,10/5/2013,0.223536,212494
0,0,92,4.2,12,6/18/2005,0.632582,48333
10,0,99,6.2,24,6/19/2011,2.199072,63350
0,0,87,6,4,6/4/2014,0.508162,296121
0,0,130,3,1,4/12/2014,0.209126,320412
0,0,86,5.4,9,12/7/1984,0.912179,84422
0,0,89,5,23,3/4/1983,1.436731,67087
0,0,90,4,36,4/27/2012,2.070949,92393
0,0,88,1,2,9/10/2013,0.146679,242376
0,0,71,2.9,7,1/1/2005,0.657628,12759
0,0,360,7.6,22,7/19/2015,1.645219,353462
0,0,57,7.9,86,12/25/2014,4.964132,317182
0,0,59,6.8,13,12/25/2011,0.773867,315623
0,0,62,7.9,37,12/25/2010,2.906731,315620
0,0,59,7.3,51,7/26/2009,3.214699,282963
0,0,60,7.4,51,12/25/2008,3.229702,317190
0,0,72,8,32,12/25/2007,1.654309,335209
0,0,60,7.9,45,7/6/2007,2.88026,282758
0,0,90,5,4,10/1/1989,0.426793,92787
0,0,90,3.4,6,2/14/2004,0.510135,55681
40000,0,83,3.5,2,10/2/2004,0.151445,30385
0,0,88,4.6,14,5/3/2009,1.790302,22573
0,0,0,6,2,10/14/2012,0.358804,320169
0,0,0,5.3,26,11/24/2010,1.356312,54525
0,0,94,6.5,59,10/27/2015,3.428114,358881
0,0,99,6.8,9,4/19/2013,1.000202,191185
0,0,120,6,5,6/15/2003,0.190112,72232
0,0,115,6.8,5,10/22/2015,0.290605,367882
0,0,105,6,37,10/17/2013,4.772213,227262
0,1702433,106,6.6,194,8/28/2015,9.786662,321751
0,0,95,5.9,7,9/9/2004,0.851813,79434
0,0,112,5.5,3,2/10/1962,0.982778,18512
0,0,120,4,1,3/27/1948,0.317882,43456
0,0,88,0,0,7/26/1944,0.009344,43503
0,0,114,7.1,9,4/18/2014,0.465766,265351
0,0,0,6.7,9,4/24/2015,0.736792,333886
0,0,0,6,8,5/8/2014,0.967731,268413
0,0,0,7.7,6,3/4/2005,0.608454,64433
20000,0,106,6.2,13,12/22/2005,2.458282,30634
0,0,110,8.7,3,2/16/2007,0.984592,49828
0,0,98,7.8,30,10/2/2015,1.381594,320349
0,0,91,6.2,10,8/21/2015,1.335301,352327
0,0,104,6.6,71,3/10/2013,5.441277,172520
0,0,108,4.9,4,9/23/2013,0.986074,224923
0,0,94,8,1,11/16/2014,0.118119,337012
0,0,87,4.3,4,6/6/1963,1.035388,28536
0,0,74,6,1,12/5/1952,0.079428,219335
0,0,95,0,0,9/25/2001,0.002709,133137
0,0,83,4.5,2,1/1/1987,0.0339,92727
0,0,90,0,0,4/12/1980,1.00E-06,119944
0,0,112,6.5,87,5/8/2015,8.378022,300666
0,0,96,5.2,8,1/1/1977,0.005351,41923
0,0,88,4.3,6,3/17/1983,0.246148,85204
2250000,0,89,5,1,7/25/1981,0.093933,282298
0,0,107,4.6,7,9/20/1991,0.382527,27350
0,0,93,4.9,3,1/1/1994,1.061046,30361
0,0,100,6,2,1/11/1995,0.200659,145081
0,0,90,5.3,3,2/12/1996,1.524545,293830
0,0,94,7.5,2,9/12/1998,0.270593,76287
0,0,85,0,0,12/1/2000,0.549975,213914
3383700,0,111,5,1,8/1/2010,0.607009,46734
2500000,0,92,6.5,10,11/16/2010,0.99845,44951
0,0,94,3,2,8/9/2011,0.849195,79722
0,0,66,6.7,5,10/4/2013,1.648427,268092
0,0,90,5,27,12/5/2007,2.691581,13732
0,0,70,7,3,2/15/1925,0.249474,105539
0,0,102,6.2,10,1/20/2015,1.416633,336806
0,0,102,4,3,10/1/2005,0.523074,28546
0,0,86,7.7,3,11/6/2015,0.417405,335869
0,0,105,6.8,9,6/8/2010,0.368638,51403
0,0,95,6.2,75,11/19/2015,3.496436,369230
0,0,0,5.3,25,3/1/2014,1.522658,257593
0,0,78,6.9,12,2/6/2015,0.99881,324259
0,0,89,5.5,2,10/7/1957,0.36478,188981
0,0,96,5.8,6,3/22/1960,0.521263,44785
0,0,91,7,5,10/29/1961,0.268985,111397
0,0,87,4,2,1/1/1968,0.660875,85239
0,0,79,6.2,5,1/4/1950,0.307504,51411
0,0,92,5.8,3,5/15/1981,1.394126,63441
0,0,106,6.3,8,2/28/1969,0.730459,48300
0,0,89,5.1,4,5/14/2009,0.145888,70747
0,0,85,8,1,11/22/2002,0.419337,102428
0,0,81,7.9,11,8/10/2013,1.654191,217919
350000,0,74,7,2,2/15/1923,0.075235,96951
0,0,90,5.9,4,12/25/1979,0.435576,59405
0,0,101,6.1,25,7/22/2011,1.346629,72560
0,0,89,4.3,4,11/23/1966,0.269781,128780
0,0,88,6.3,5,1/19/1978,0.182952,66160
0,0,111,6.6,5,2/18/1975,1.135839,62071
0,0,55,4,1,1/22/1938,0.177771,189279
0,0,89,5,1,1/18/1967,0.114933,79367
0,0,114,6.3,10,1/1/1998,3.953902,48943
0,0,87,6.2,8,1/14/2015,0.579716,318373
0,0,64,0,0,10/30/1937,0.127134,177317
7000000,0,94,5.8,111,11/20/2015,12.579261,334527
0,0,195,4.5,2,1/24/1980,0.074392,60836
0,0,75,5.9,8,3/12/1974,0.366808,161620
0,0,,4.8,8,12/18/1998,0.383572,166207
0,0,90,6,1,9/12/2015,0.949762,356898
6700000,0,130,6.8,63,9/19/2014,4.277554,293982
0,0,0,5,4,7/6/2015,0.482449,346755
0,0,102,5.2,5,10/17/2014,0.238238,309018
0,0,91,6.5,5,6/26/2015,0.202059,343880
0,0,101,7.2,9,5/7/1997,1.638428,108794
0,0,75,4.8,13,1/1/2010,0.752246,65020
0,0,93,7.3,67,5/28/2015,3.148711,336222
0,0,74,1.5,1,11/22/2014,0.063082,329066
0,0,94,5.5,3,6/28/1972,0.170247,56718
0,0,77,0,0,9/24/2014,0.024587,295602
0,0,91,8,1,4/1/1992,1.00E-06,86211
0,0,62,4,1,2/13/1916,0.036862,172443
0,0,363,6.3,3,2/4/2013,1.531293,219466
0,0,56,5.8,5,11/23/2014,0.931437,306060
0,0,98,5.4,40,9/13/2013,3.488758,215881
5000000,0,90,3.4,9,4/10/2010,9.502186,39446
0,0,117,8.5,2,8/15/1979,0.126661,38119
0,0,91,7.4,5,6/1/1954,0.811448,65799
0,0,96,7.3,6,10/30/2014,0.630332,293456
0,0,93,5.3,3,9/11/2014,0.123551,294640
0,0,74,7.3,4,12/7/2014,0.202543,324573
0,0,59,7.8,16,10/16/2015,1.171422,364089
0,0,59,7.7,9,1/13/2013,0.667595,157050
3000000,0,81,3.9,10,11/2/2015,1.491134,363810
0,0,90,6.8,3,5/19/2010,0.430238,52255
0,0,90,7.7,3,10/2/2015,0.134614,353285
0,0,98,8,3,3/13/2013,0.363086,237960
0,0,85,5.6,19,3/16/2015,1.608143,323679
105000000,133718711,114,5.5,795,12/3/2015,7.291872,257088
0,0,100,4,2,10/16/1966,0.579757,119482
0,0,100,5.8,2,12/15/1973,1.498463,68865
0,0,116,4.7,10,1/1/1979,2.493634,3013
0,0,105,5.1,3,7/24/1948,0.482651,27112
0,0,94,4.6,9,8/24/1984,1.716467,32665
500000,5330000,90,5.4,21,2/22/2008,1.640271,31060
0,0,0,5.5,14,2/13/2009,1.679656,31061
0,0,95,5.9,17,2/12/2010,0.990875,32926
0,149521495,117,6.5,15,2/20/2014,1.590383,257343
0,0,95,7,1,10/23/2008,0.05633,78401
0,0,92,6.8,15,8/27/2014,0.701958,255533
0,0,64,2,3,7/27/1945,0.382124,23126
0,0,92,5.8,105,8/19/2015,5.748885,348060
0,0,10,7.4,18,6/15/2013,1.338163,210293
0,0,93,4.2,31,4/17/2015,2.796273,310491
0,0,10,5.8,4,6/2/2012,0.452604,114377
0,0,17,7.7,10,5/28/2012,0.414002,143169
0,0,99,4.3,21,11/27/2015,2.232507,291290
0,0,30,5,4,11/8/2009,0.285174,306464
0,0,75,6.6,12,10/21/2015,1.006998,352197
0,0,2,5.6,13,8/11/2008,0.601929,174611
0,0,106,6.3,7,9/25/1962,0.464764,63880
0,0,103,4.1,4,1/28/1999,0.142291,104515
0,0,99,4.6,7,11/1/1977,1.084755,34792
0,0,139,6.4,35,11/27/2015,1.653733,339274
0,0,6,7.8,12,4/26/2013,1.843184,191850
0,0,78,0,0,1/24/1941,0.001373,94251
0,0,86,4,1,8/15/1958,0.37709,76084
0,0,110,6,1,5/30/1953,0.808048,232034
0,0,79,0,0,9/21/1942,0.004794,43524
0,0,99,4,1,3/26/1943,0.294364,31770
0,0,74,6.4,6,8/8/1941,0.527663,42298
0,0,105,4.5,12,12/25/1999,1.84439,24647
0,0,90,7,4,11/24/2015,0.448056,336691
1500000,4400000,162,9,2,11/12/2015,0.446454,368330
0,0,114,6,5,8/16/1956,0.765089,80775
0,0,89,6.2,3,8/1/1957,0.410131,72903
0,0,85,3.5,3,4/21/1954,0.563998,36520
0,0,105,7.6,30,4/1/2015,4.885995,333696
0,0,120,5.8,3,3/13/1974,0.45009,77861
0,0,76,4.6,22,1/1/2010,1.687991,84520
0,0,98,8.1,65,10/9/2015,2.940533,355020
0,0,90,5.5,2,7/5/2013,1.358638,205749
0,0,1,4.1,17,1887-08-18,1.184891,159897
0,0,1,4.4,18,1888-01-01,0.212768,96882
0,0,1,4.3,15,1890-11-21,1.163672,32571
0,0,1,4.5,12,1890-11-21,0.399258,33315
0,0,1,6.2,25,1878-06-14,0.327841,194079
0,0,1,5.9,25,1888-10-15,1.49042,16464
0,0,1,5.1,9,1890-01-01,0.3471,33316
0,0,1,6,19,1874-12-09,0.480371,315946
0,0,95,5.1,20,6/23/2011,1.809297,105885
0,0,132,7.6,33,9/14/2015,1.540697,353464
0,0,110,6.8,8,2/16/1984,1.682096,70690
0,0,128,7,10,4/12/1982,2.056565,68797
0,0,1,3.8,15,1891-05-01,0.806403,104852
0,0,125,0,0,3/1/1988,0.005219,249914
224056,15536328,122,7,29,9/5/2014,1.416035,284288
0,0,68,4,2,10/4/1989,0.226496,184002
0,0,95,7.6,7,8/11/1988,1.123477,123623
0,0,95,4,1,4/4/2008,0.245543,14074
0,0,119,5.8,6,9/9/1989,0.705069,64508
0,0,90,5.8,6,7/2/1971,0.070647,100468
0,0,72,0,0,1/1/1981,0.11622,29539
0,0,103,7,3,11/9/2007,0.125624,49722
0,0,92,5.5,4,11/23/1963,0.150875,42809
6200000,11000000,165,6.4,13,5/29/2015,0.81609,341895
0,0,85,4.8,5,3/19/2009,0.892252,48845
0,0,270,8,6,1/4/2015,1.064188,345575
0,0,6,6,3,3/12/2009,0.285194,103947
50000,0,86,6.7,6,11/11/2011,0.372805,79825
0,0,75,6.6,19,9/27/2014,1.340019,292177
0,0,72,3.9,11,9/26/2015,2.165594,349158
0,0,90,1,3,4/10/2015,0.877618,171277
0,0,57,7.3,3,11/27/2015,0.187825,369165
0,0,95,4.9,4,4/10/1971,0.870134,105098
0,0,98,5,1,11/18/1965,0.456946,158079
0,0,103,0,0,2/24/1966,0.004595,203888
0,0,95,5.5,2,10/28/1966,0.20678,112503
0,0,104,5.1,7,4/20/1967,0.587177,98085
0,0,93,0,0,8/8/1972,0.00022,79426
0,0,112,5.7,21,11/22/1974,7.677022,78546
0,0,85,0,0,11/12/1985,0.325,29607
100000,0,89,10,1,6/1/2012,0.043532,130754
0,0,90,4.7,14,10/9/2015,1.395306,336884
0,0,79,7.5,55,9/4/2015,3.178725,339751
0,0,0,7.1,26,10/2/2014,2.088729,295748
0,0,107,7,9,11/3/1978,0.806546,34666
38000000,109906372,112,5.6,1993,1/14/2016,10.788263,299687
0,0,90,5.8,2,5/30/2008,0.951189,16047
0,0,90,3.3,6,11/20/2001,0.811395,51210
0,0,97,5.3,2,9/9/1966,0.682952,129577
0,0,105,6.8,5,9/17/1974,0.00022,90092
0,39598448,0,3.8,6,8/25/1975,1.62344,93708
0,0,104,5.5,3,8/12/1976,0.681936,39979
0,0,132,8,1,8/13/1977,0.042847,68863
0,0,100,6.5,1,12/31/1968,0.268979,130322
0,0,100,5.8,3,9/20/1969,0.444586,24971
0,0,95,6.5,2,8/12/1980,0.069176,64739
0,0,89,5.3,4,9/2/1983,0.732103,69152
0,0,115,7,2,4/21/1995,0.55084,42764
0,0,91,7.3,6,3/22/1968,0.274694,73740
0,0,103,6.5,2,9/26/1967,0.94847,22359
0,0,99,2.5,1,4/14/1967,0.054198,143936
0,0,99,0,0,11/22/1992,0.421229,213755
0,0,56,5.2,149,12/4/2015,6.007801,364067
0,0,43,4.4,9,12/16/2014,2.05959,312100
0,0,80,6,3,12/20/1999,1.251338,73901
0,0,85,6.2,37,7/15/2016,3.733787,321666
5290000,0,120,7,85,1/7/2015,5.127658,307103
0,0,98,5.2,10,3/4/2015,0.422533,326874
0,0,100,8.5,2,9/11/2011,0.41789,103012
0,0,88,3.8,3,10/10/2013,0.866074,255869
0,0,86,5.4,6,10/28/2005,0.220642,56255
0,0,93,0,0,6/13/2013,0.011767,354625
0,0,79,3.5,5,6/6/2006,0.495092,75393
0,0,91,3,4,11/23/2014,1.807454,293082
0,9027600,108,7,101,10/30/2015,4.778359,341744
0,0,90,5.3,28,12/2/2001,6.262258,17007
0,0,72,7.4,5,1/1/1981,0.423073,26571
0,0,111,7.3,14,12/3/2015,1.160656,353311
0,0,53,9,3,2/2/1982,0.98175,134743
0,0,89,6.3,8,12/16/2014,1.187815,317953
0,0,76,0,0,3/13/1942,0.00179,43783
0,28460702,98,7.3,4,3/15/1978,0.975702,36361
0,0,95,7.1,7,4/9/2013,0.837087,184440
0,0,90,8,1,9/30/1926,0.978542,128899
0,0,71,10,1,9/6/1952,0.314719,202727
0,0,75,4,2,12/26/1930,0.172525,36789
0,0,87,0,1,4/21/1945,0.595323,111570
0,0,90,5.8,21,6/5/2015,1.753718,298026
0,0,90,5.1,19,3/11/2014,2.900585,214758
0,0,89,6,1,9/14/1969,0.487036,161076
0,0,95,5.6,5,9/26/2008,0.648554,16422
0,0,86,0,0,5/30/1948,0.590349,272255
3800000,559298,0,4,2,3/25/1999,0.072704,285908
0,0,95,5.6,19,10/11/2013,2.100842,254918
0,0,0,0,0,3/25/1960,0.00129,358980
0,0,75,7.3,10,10/3/1994,0.438574,13591
0,0,7,6.9,74,11/25/2015,4.33573,345637
5904067,12975143,104,6.5,317,8/28/2015,6.982302,336882
3000000,0,94,5.8,19,5/28/2015,2.076154,333555
0,0,102,6.7,15,12/3/2015,1.26037,315868
0,0,102,7.4,20,2/14/2014,1.731338,256546
0,0,95,4.3,5,4/6/1971,0.47687,105085
0,0,,6,1,6/27/2014,0.05459,279179
0,0,86,4.8,5,12/12/1990,0.263049,61535
0,0,49,7.5,2,1/1/1966,0.139913,256375
0,0,95,6,4,3/3/1999,0.203538,79435
0,0,82,4.5,40,5/2/2015,1.624956,334028
0,0,240,6.8,4,1/1/1995,0.980696,152539
0,0,100,6,3,10/14/2004,0.766605,58384
0,0,114,5.3,3,12/11/1992,0.002841,68437
2000000,0,110,4.8,6,2/26/2015,1.574378,325039
0,0,102,6.7,6,4/29/1988,0.794247,16079
0,0,76,0,0,3/6/2014,0.022031,258147
0,0,78,5.8,6,4/10/2014,1.35076,297859
0,0,115,6.4,8,8/30/2014,0.334111,289174
0,0,225,8.3,12,10/3/2013,1.824098,215740
0,0,83,3.4,5,1/1/1967,0.482867,24563
2000000,0,90,4.7,33,10/24/2015,2.410183,361042
2500000,0,93,2.8,25,2/24/2010,1.51939,32206
0,0,85,4.8,16,2/22/2013,1.912981,172721
0,0,86,3.2,15,12/2/2012,1.144133,149722
0,0,89,3.3,15,6/22/2015,1.727617,353257
0,0,88,4.3,28,10/15/2014,1.581577,302666
0,0,90,3.1,29,1/28/2014,2.251209,246594
0,0,127,5.8,56,12/4/2015,12.023704,340275
0,0,100,4,10,5/25/2013,0.65892,197599
3000000,0,92,4.3,8,1/1/2006,1.292089,10124
0,0,84,5.1,7,9/13/2013,1.095329,221801
0,0,90,0,0,11/21/2015,0.625631,348150
0,0,90,6.5,16,7/1/2011,1.198567,71744
0,0,90,6,1,8/20/1999,0.912352,216983
0,0,93,6.6,368,12/2/2015,5.901413,331836
0,0,58,6.4,16,9/18/2014,1.43713,291868
0,0,75,4.3,6,12/2/1931,0.54007,4540
0,0,27,5.2,7,6/11/1914,0.287549,53385
0,0,27,6.5,21,4/12/1915,1.940708,30982
0,0,90,7,1,7/1/2007,0.038824,370524
500000,0,90,6.2,8,5/1/2000,0.47661,15701
0,0,118,5.7,20,1/28/2000,6.159032,45438
0,0,68,5,1,1/1/1968,0.03653,42649
0,0,80,6.1,5,5/31/1972,0.24974,196253
0,0,93,6.3,6,10/9/2013,0.490537,327016
0,0,1,3.5,9,1891-04-30,0.619106,33318
0,0,0,0,0,1/1/2010,0.005882,277069
0,0,50,7,17,12/1/2007,1.044894,23150
0,0,61,7.3,14,12/29/2007,2.079812,23151
0,0,58,7,15,2/9/2008,2.222614,23153
0,0,59,6.8,10,12/20/2008,1.590718,23166
0,0,121,7.2,12,8/8/2009,0.894116,23167
0,0,0,7.5,64,11/24/2015,2.896562,366548
10000000,150000000,89,7.5,58,7/10/2015,3.759301,351694
0,0,93,3.2,6,1/1/2005,0.220443,260928
9600000,2541554,121,6.5,165,9/12/2015,6.133745,300693
1,1,114,5.6,10,12/4/2015,2.240259,218275
